  freq    |   fit    
 2856.126 | -0.11448
 2856.943 | -0.11261
 2857.760 | -0.11205
 2858.576 | -0.11274
 2859.393 | -0.11466
 2860.210 | -0.11787
 2861.027 | -0.12242
 2861.844 | -0.12846
 2862.660 | -0.13615
 2863.477 | -0.14578
 2864.294 | -0.15764
 2865.111 | -0.17214
 2865.928 | -0.18976
 2866.744 | -0.21101
 2867.561 | -0.23649
 2868.378 | -0.26659
 2869.195 | -0.30137
 2870.012 | -0.34005
 2870.828 | -0.38046
 2871.645 | -0.41872
 2872.462 | -0.44910
 2873.279 | -0.46575
 2874.096 | -0.46513
 2874.912 | -0.44796
 2875.729 | -0.41878
 2876.546 | -0.38367
 2877.363 | -0.34793
 2878.180 | -0.31500
 2878.996 | -0.28664
 2879.813 | -0.26329
 2880.630 | -0.24487
 2881.447 | -0.23097
 2882.264 | -0.22112
 2883.081 | -0.21492
 2883.897 | -0.21203
 2884.714 | -0.21220
 2885.531 | -0.21531
 2886.348 | -0.22132
 2887.165 | -0.23027
 2887.981 | -0.24230
 2888.798 | -0.25765
 2889.615 | -0.27659
 2890.432 | -0.29946
 2891.249 | -0.32662
 2892.065 | -0.35838
 2892.882 | -0.39502
 2893.699 | -0.43643
 2894.516 | -0.48206
 2895.333 | -0.53058
 2896.149 | -0.57955
 2896.966 | -0.62553
 2897.783 | -0.66388
 2898.600 | -0.68979
 2899.417 | -0.69937
 2900.233 | -0.69098
 2901.050 | -0.66573
 2901.867 | -0.62711
 2902.684 | -0.57986
 2903.501 | -0.52863
 2904.317 | -0.47726
 2905.134 | -0.42820
 2905.951 | -0.38299
 2906.768 | -0.34226
 2907.585 | -0.30612
 2908.401 | -0.27438
 2909.218 | -0.24657
 2910.035 | -0.22230
 2910.852 | -0.20112
 2911.669 | -0.18261
 2912.485 | -0.16644
 2913.302 | -0.15223
 2914.119 | -0.13973
 2914.936 | -0.12870
 2915.753 | -0.11893
 2916.569 | -0.11026
 2917.386 | -0.10252
 2918.203 | -0.09561
 2919.020 | -0.08941
 2919.837 | -0.08384
 2920.653 | -0.07882
 2921.470 | -0.07428
 2922.287 | -0.07017
 2923.104 | -0.06643
 2923.921 | -0.06304
 2924.737 | -0.05995
 2925.554 | -0.05712
 2926.371 | -0.05454
 2927.188 | -0.05218
 2928.005 | -0.05001
 2928.821 | -0.04803
 2929.638 | -0.04621
 2930.455 | -0.04453
 2931.272 | -0.04300
 2932.089 | -0.04159
 2932.905 | -0.04030
 2933.722 | -0.03912
 2934.539 | -0.03804
 2935.356 | -0.03705
 2936.173 | -0.03616
 2936.989 | -0.03534
 2937.806 | -0.03461
 2938.623 | -0.03395
 2939.440 | -0.03336
 2940.257 | -0.03285
 2941.074 | -0.03239
 2941.890 | -0.03201
 2942.707 | -0.03168
 2943.524 | -0.03141
 2944.341 | -0.03121
 2945.158 | -0.03106
 2945.974 | -0.03097
 2946.791 | -0.03093
 2947.608 | -0.03095
 2948.425 | -0.03102
 2949.242 | -0.03115
 2950.058 | -0.03133
 2950.875 | -0.03155
 2951.692 | -0.03183
 2952.509 | -0.03215
 2953.326 | -0.03251
 2954.142 | -0.03292
 2954.959 | -0.03336
 2955.776 | -0.03383
 2956.593 | -0.03432
 2957.410 | -0.03483
 2958.226 | -0.03535
 2959.043 | -0.03586
 2959.860 | -0.03636
 2960.677 | -0.03684
 2961.494 | -0.03728
 2962.310 | -0.03767
 2963.127 | -0.03800
 2963.944 | -0.03826
 2964.761 | -0.03843
 2965.578 | -0.03850
 2966.394 | -0.03847
 2967.211 | -0.03833
 2968.028 | -0.03808
 2968.845 | -0.03772
 2969.662 | -0.03726
 2970.478 | -0.03670
 2971.295 | -0.03604
 2972.112 | -0.03531
 2972.929 | -0.03450
 2973.746 | -0.03364
 2974.562 | -0.03273
 2975.379 | -0.03179
 2976.196 | -0.03082
 2977.013 | -0.02984
 2977.830 | -0.02886
 2978.646 | -0.02789
 2979.463 | -0.02692
 2980.280 | -0.02597
 2981.097 | -0.02505
 2981.914 | -0.02415
 2982.730 | -0.02328
 2983.547 | -0.02244
 2984.364 | -0.02163
 2985.181 | -0.02085
 2985.998 | -0.02010
 2986.814 | -0.01939
 2987.631 | -0.01871
 2988.448 | -0.01806
 2989.265 | -0.01744
 2990.082 | -0.01684
 2990.898 | -0.01628
 2991.715 | -0.01574
 2992.532 | -0.01523
 2993.349 | -0.01474
 2994.166 | -0.01427
 2994.982 | -0.01383
 2995.799 | -0.01341
 2996.616 | -0.01300
 2997.433 | -0.01262
 2998.250 | -0.01225
 2999.067 | -0.01190
 2999.883 | -0.01157
 3000.700 | -0.01125
 3001.517 | -0.01094
 3002.334 | -0.01065
 3003.151 | -0.01037
 3003.967 | -0.01010
 3004.784 | -0.00984
 3005.601 | -0.00959
 3006.418 | -0.00936
 3007.235 | -0.00913
 3008.051 | -0.00891
 3008.868 | -0.00870
 3009.685 | -0.00850
 3010.502 | -0.00831
 3011.319 | -0.00812
 3012.135 | -0.00794
 3012.952 | -0.00777
 3013.769 | -0.00761
 3014.586 | -0.00744
 3015.403 | -0.00729
 3016.219 | -0.00714
 3017.036 | -0.00700
 3017.853 | -0.00686
 3018.670 | -0.00672
 3019.487 | -0.00659
 3020.303 | -0.00647
 3021.120 | -0.00634
 3021.937 | -0.00622
 3022.754 | -0.00611
 3023.571 | -0.00600
 3024.387 | -0.00589
 3025.204 | -0.00579
 3026.021 | -0.00569
 3026.838 | -0.00559
 3027.655 | -0.00549
 3028.471 | -0.00540
 3029.288 | -0.00531
 3030.105 | -0.00522
 3030.922 | -0.00514
 3031.739 | -0.00505
 3032.555 | -0.00497
 3033.372 | -0.00489
 3034.189 | -0.00482
 3035.006 | -0.00474
 3035.823 | -0.00467
 3036.639 | -0.00460
 3037.456 | -0.00453
 3038.273 | -0.00446
 3039.090 | -0.00440
 3039.907 | -0.00434
 3040.723 | -0.00427
 3041.540 | -0.00421
 3042.357 | -0.00415
 3043.174 | -0.00409
 3043.991 | -0.00404
 3044.807 | -0.00398
