  freq    |   ref    |    od    |   lock   
 2628.158 |  1.22369 |  1.25005 | -0.00024
 2628.969 |  1.22440 |  1.24928 | -0.00024
 2629.780 |  1.22334 |  1.24969 | -0.00024
 2630.591 |  1.22345 |  1.24894 | -0.00024
 2631.402 |  1.22310 |  1.24942 | -0.00024
 2632.213 |  1.22283 |  1.24933 | -0.00023
 2633.024 |  1.22314 |  1.24924 | -0.00024
 2633.835 |  1.22278 |  1.24969 | -0.00024
 2634.647 |  1.22289 |  1.24924 | -0.00024
 2635.458 |  1.22259 |  1.24995 | -0.00024
 2636.269 |  1.22313 |  1.24953 | -0.00023
 2637.080 |  1.22290 |  1.24953 | -0.00024
 2637.891 |  1.22292 |  1.24902 | -0.00023
 2638.702 |  1.22225 |  1.24903 | -0.00024
 2639.513 |  1.22244 |  1.24977 | -0.00024
 2640.324 |  1.22265 |  1.24894 | -0.00024
 2641.136 |  1.22133 |  1.25048 | -0.00023
 2641.947 |  1.22180 |  1.25026 | -0.00023
 2642.758 |  1.22164 |  1.25032 | -0.00024
 2643.569 |  1.22186 |  1.25123 | -0.00024
 2644.380 |  1.22222 |  1.25110 | -0.00023
 2645.191 |  1.22256 |  1.25232 | -0.00023
 2646.002 |  1.22260 |  1.25124 | -0.00025
 2646.813 |  1.22199 |  1.25256 | -0.00024
 2647.625 |  1.22267 |  1.25239 | -0.00024
 2648.436 |  1.22245 |  1.25216 | -0.00023
 2649.247 |  1.22263 |  1.25309 | -0.00024
 2650.058 |  1.22247 |  1.25339 | -0.00023
 2650.869 |  1.22208 |  1.25398 | -0.00022
 2651.680 |  1.22252 |  1.25371 | -0.00023
 2652.491 |  1.22125 |  1.25489 | -0.00024
 2653.302 |  1.22215 |  1.25495 | -0.00023
 2654.114 |  1.22205 |  1.25507 | -0.00024
 2654.925 |  1.22229 |  1.25606 | -0.00024
 2655.736 |  1.22225 |  1.25564 | -0.00024
 2656.547 |  1.22232 |  1.25684 | -0.00023
 2657.358 |  1.22329 |  1.25581 | -0.00023
 2658.169 |  1.22270 |  1.25663 | -0.00024
 2658.980 |  1.22338 |  1.25603 | -0.00024
 2659.791 |  1.22241 |  1.25713 | -0.00025
 2660.603 |  1.22292 |  1.25791 | -0.00025
 2661.414 |  1.22285 |  1.25743 | -0.00025
 2662.225 |  1.22322 |  1.25907 | -0.00025
 2663.036 |  1.22407 |  1.25778 | -0.00026
 2663.847 |  1.22368 |  1.25871 | -0.00026
 2664.658 |  1.22491 |  1.25852 | -0.00026
 2665.469 |  1.22402 |  1.25889 | -0.00027
 2666.280 |  1.22471 |  1.25856 | -0.00026
 2667.092 |  1.22544 |  1.25858 | -0.00025
 2667.903 |  1.22526 |  1.25823 | -0.00024
 2668.714 |  1.22681 |  1.25883 | -0.00023
 2669.525 |  1.22640 |  1.25907 | -0.00023
 2670.336 |  1.22773 |  1.25907 | -0.00022
 2671.147 |  1.22781 |  1.25947 | -0.00023
 2671.958 |  1.22885 |  1.25957 | -0.00022
 2672.769 |  1.22970 |  1.26064 | -0.00022
 2673.581 |  1.22984 |  1.26070 | -0.00021
 2674.392 |  1.23113 |  1.26148 | -0.00022
 2675.203 |  1.23137 |  1.26140 | -0.00023
 2676.014 |  1.23192 |  1.26095 | -0.00023
 2676.825 |  1.23229 |  1.26169 | -0.00023
 2677.636 |  1.23252 |  1.26101 | -0.00023
 2678.447 |  1.23320 |  1.26098 | -0.00023
 2679.258 |  1.23385 |  1.26009 | -0.00024
 2680.070 |  1.23376 |  1.26066 | -0.00023
 2680.881 |  1.23369 |  1.26011 | -0.00023
 2681.692 |  1.23358 |  1.25964 | -0.00024
 2682.503 |  1.23362 |  1.25995 | -0.00023
 2683.314 |  1.23393 |  1.25939 | -0.00024
 2684.125 |  1.23363 |  1.25990 | -0.00024
 2684.936 |  1.23342 |  1.25986 | -0.00024
 2685.747 |  1.23289 |  1.25969 | -0.00023
 2686.559 |  1.23336 |  1.25961 | -0.00024
 2687.370 |  1.23274 |  1.25878 | -0.00024
 2688.181 |  1.23293 |  1.25911 | -0.00024
 2688.992 |  1.23312 |  1.25871 | -0.00024
 2689.803 |  1.23283 |  1.25899 | -0.00024
 2690.614 |  1.23317 |  1.25886 | -0.00024
 2691.425 |  1.23211 |  1.25868 | -0.00024
 2692.236 |  1.23275 |  1.25889 | -0.00024
 2693.048 |  1.23237 |  1.25803 | -0.00024
 2693.859 |  1.23183 |  1.25876 | -0.00024
 2694.670 |  1.23193 |  1.25800 | -0.00025
 2695.481 |  1.23109 |  1.25863 | -0.00025
 2696.292 |  1.23180 |  1.25826 | -0.00024
 2697.103 |  1.23088 |  1.25845 | -0.00024
 2697.914 |  1.23131 |  1.25820 | -0.00024
 2698.725 |  1.23104 |  1.25756 | -0.00024
 2699.537 |  1.23088 |  1.25788 | -0.00023
 2700.348 |  1.23116 |  1.25764 | -0.00029
 2701.159 |  1.23045 |  1.25749 | -0.00031
 2701.970 |  1.23127 |  1.25791 | -0.00032
 2702.781 |  1.23057 |  1.25765 | -0.00034
 2703.592 |  1.23129 |  1.25799 | -0.00037
 2704.403 |  1.23108 |  1.25691 | -0.00038
 2705.214 |  1.23101 |  1.25741 | -0.00039
 2706.025 |  1.23122 |  1.25710 | -0.00046
 2706.837 |  1.23028 |  1.25710 | -0.00053
 2707.648 |  1.23049 |  1.25737 | -0.00055
 2708.459 |  1.23031 |  1.25663 | -0.00059
 2709.270 |  1.23004 |  1.25662 | -0.00067
 2710.081 |  1.23003 |  1.25615 | -0.00073
 2710.892 |  1.22913 |  1.25628 | -0.00080
 2711.703 |  1.22899 |  1.25500 | -0.00084
 2712.514 |  1.22826 |  1.25477 | -0.00089
 2713.326 |  1.22843 |  1.25464 | -0.00104
 2714.137 |  1.22786 |  1.25366 | -0.00116
 2714.948 |  1.22742 |  1.25386 | -0.00118
 2715.759 |  1.22653 |  1.25279 | -0.00120
 2716.570 |  1.22562 |  1.25273 | -0.00124
 2717.381 |  1.22572 |  1.25143 | -0.00136
 2718.192 |  1.22413 |  1.25057 | -0.00145
 2719.003 |  1.22426 |  1.25080 | -0.00133
 2719.815 |  1.22374 |  1.24976 | -0.00116
 2720.626 |  1.22538 |  1.25203 | -0.00168
