  freq    |   ref    |    od    |   lock   
 2684.597 |  1.19628 |  0.25534 | -0.10569
 2685.414 |  1.19602 |  0.22080 | -0.10569
 2686.231 |  1.19650 |  0.25935 | -0.10163
 2687.048 |  1.19645 |  0.29397 | -0.10976
 2687.865 |  1.19646 |  0.29172 | -0.10569
 2688.681 |  1.19664 |  0.27500 | -0.10569
 2689.498 |  1.19588 |  0.29318 | -0.10569
 2690.315 |  1.19637 |  0.28372 | -0.11382
 2691.132 |  1.19626 |  0.28612 | -0.10976
 2691.949 |  1.19637 |  0.30894 | -0.10569
 2692.765 |  1.19637 |  0.26857 | -0.10976
 2693.582 |  1.19625 |  0.16236 | -0.11382
 2694.399 |  1.19655 |  0.19575 | -0.11382
 2695.216 |  1.19603 |  0.18898 | -0.12195
 2696.033 |  1.19709 |  0.07292 | -0.12195
 2696.849 |  1.19613 | -0.16821 | -0.10976
 2697.666 |  1.19676 | -0.19207 | -0.10569
 2698.483 |  1.19681 | -0.21526 | -0.11382
 2699.300 |  1.19686 | -0.11730 | -0.10976
 2700.117 |  1.19722 | -0.09768 | -0.10976
 2700.933 |  1.19716 | -0.11162 | -0.12195
 2701.750 |  1.19757 | -0.14465 | -0.12195
 2702.567 |  1.19713 | -0.16582 | -0.11789
 2703.384 |  1.19714 | -0.09481 | -0.11382
 2704.201 |  1.19726 |  0.05325 | -0.12195
 2705.018 |  1.19668 |  0.14799 | -0.11789
 2705.834 |  1.19700 |  0.23352 | -0.11382
 2706.651 |  1.19668 |  0.24531 | -0.11382
 2707.468 |  1.19687 |  0.23408 | -0.12602
 2708.285 |  1.19664 |  0.22219 | -0.12195
 2709.102 |  1.19644 |  0.28010 | -0.11789
 2709.918 |  1.19700 |  0.31630 | -0.12602
 2710.735 |  1.19627 |  0.28008 | -0.12195
 2711.552 |  1.19661 |  0.25704 | -0.11789
 2712.369 |  1.19630 |  0.26166 | -0.11789
 2713.186 |  1.19638 |  0.25246 | -0.12195
 2714.002 |  1.19583 |  0.24064 | -0.12195
 2714.819 |  1.19582 |  0.26767 | -0.12195
 2715.636 |  1.19625 |  0.24204 | -0.12602
 2716.453 |  1.19574 |  0.21905 | -0.13008
 2717.270 |  1.19581 |  0.23887 | -0.12195
 2718.086 |  1.19609 |  0.20537 | -0.12602
 2718.903 |  1.19592 |  0.23903 | -0.13008
 2719.720 |  1.19585 |  0.21147 | -0.13821
 2720.537 |  1.19620 |  0.23133 | -0.13008
 2721.354 |  1.19649 |  0.22486 | -0.13821
 2722.170 |  1.19606 |  0.21905 | -0.13008
 2722.987 |  1.19646 |  0.22050 | -0.14228
 2723.804 |  1.19680 |  0.23051 | -0.14228
 2724.621 |  1.19629 |  0.23395 | -0.14634
 2725.438 |  1.19677 |  0.20119 | -0.14228
 2726.254 |  1.19653 |  0.23691 | -0.13821
 2727.071 |  1.19643 |  0.20746 | -0.13821
 2727.888 |  1.19600 |  0.22278 | -0.13415
 2728.705 |  1.19611 |  0.20717 | -0.12195
 2729.522 |  1.19608 |  0.21067 | -0.11789
 2730.338 |  1.19637 |  0.21088 | -0.11789
 2731.155 |  1.19669 |  0.19201 | -0.10569
 2731.972 |  1.19645 |  0.20277 | -0.10163
 2732.789 |  1.19727 |  0.19511 | -0.10163
 2733.606 |  1.19696 |  0.16638 | -0.10569
 2734.422 |  1.19707 |  0.18968 | -0.09756
 2735.239 |  1.19705 |  0.16756 | -0.09756
 2736.056 |  1.19689 |  0.19680 | -0.09756
 2736.873 |  1.19732 |  0.17141 | -0.10569
 2737.690 |  1.19693 |  0.15589 | -0.10163
 2738.506 |  1.19719 |  0.18780 | -0.10569
 2739.323 |  1.19681 |  0.15848 | -0.11382
 2740.140 |  1.19681 |  0.18447 | -0.10976
 2740.957 |  1.19720 |  0.13739 | -0.10976
 2741.774 |  1.19716 |  0.17065 | -0.12195
 2742.590 |  1.19721 |  0.16638 | -0.11789
 2743.407 |  1.19735 |  0.16278 | -0.10569
 2744.224 |  1.19743 |  0.15919 | -0.11789
 2745.041 |  1.19708 |  0.15693 | -0.12195
 2745.858 |  1.19714 |  0.14480 | -0.11789
 2746.674 |  1.19771 |  0.10437 | -0.11382
 2747.491 |  1.19753 |  0.12649 | -0.12602
 2748.308 |  1.19805 |  0.13808 | -0.12195
 2749.125 |  1.19758 |  0.14969 | -0.10569
 2749.942 |  1.19791 |  0.14287 | -0.11789
 2750.758 |  1.19781 |  0.10577 | -0.10976
 2751.575 |  1.19804 |  0.13518 | -0.11382
 2752.392 |  1.19851 |  0.11521 | -0.12195
 2753.209 |  1.19824 |  0.12620 | -0.12195
 2754.026 |  1.19862 |  0.11811 | -0.12602
 2754.842 |  1.19815 |  0.07974 | -0.11789
 2755.659 |  1.19866 |  0.11709 | -0.12195
