alpha_deg	beta_deg	gamma_deg	sse
57.50	37.50	22.50	0.0213198
57.50	37.50	37.50	0.0553624
57.50	37.50	42.50	0.0650631
57.50	37.50	82.50	0.0670062
57.50	37.50	97.50	0.0602742
57.50	37.50	112.50	0.0213198
57.50	37.50	127.50	0.0553624
57.50	37.50	132.50	0.0650631
57.50	37.50	172.50	0.0670062
57.50	37.50	187.50	0.0602742
57.50	37.50	202.50	0.0213198
57.50	37.50	217.50	0.0553624
57.50	37.50	222.50	0.0650631
57.50	37.50	262.50	0.0670062
57.50	37.50	277.50	0.0602742
57.50	37.50	292.50	0.0213198
57.50	37.50	307.50	0.0553624
57.50	37.50	312.50	0.0650631
57.50	37.50	352.50	0.0670062
57.50	42.50	7.50	0.0415365
57.50	42.50	37.50	0.0626977
57.50	42.50	42.50	0.0733183
57.50	42.50	97.50	0.0415365
57.50	42.50	127.50	0.0626977
57.50	42.50	132.50	0.0733183
57.50	42.50	187.50	0.0415365
57.50	42.50	217.50	0.0626977
57.50	42.50	222.50	0.0733183
57.50	42.50	277.50	0.0415365
57.50	42.50	307.50	0.0626977
57.50	42.50	312.50	0.0733183
57.50	47.50	32.50	0.0598326
57.50	47.50	37.50	0.0674417
57.50	47.50	122.50	0.0598326
57.50	47.50	127.50	0.0674417
57.50	47.50	212.50	0.0598326
57.50	47.50	217.50	0.0674417
57.50	47.50	302.50	0.0598326
57.50	47.50	307.50	0.0674417
57.50	52.50	2.50	0.0689101
57.50	52.50	32.50	0.063962
57.50	52.50	92.50	0.0689101
57.50	52.50	122.50	0.063962
57.50	52.50	182.50	0.0689101
57.50	52.50	212.50	0.063962
57.50	52.50	272.50	0.0689101
57.50	52.50	302.50	0.063962
57.50	57.50	2.50	0.0602499
57.50	57.50	22.50	0.0213415
57.50	57.50	27.50	0.0601751
57.50	57.50	92.50	0.0602499
57.50	57.50	112.50	0.0213415
57.50	57.50	117.50	0.0601751
57.50	57.50	182.50	0.0602499
57.50	57.50	202.50	0.0213415
57.50	57.50	207.50	0.0601751
57.50	57.50	272.50	0.0602499
57.50	57.50	292.50	0.0213415
57.50	57.50	297.50	0.0601751
57.50	62.50	2.50	0.0578105
57.50	62.50	7.50	0.0432415
57.50	62.50	17.50	0.016814
57.50	62.50	27.50	0.109083
57.50	62.50	87.50	0.0578105
57.50	62.50	92.50	0.0578105
57.50	62.50	97.50	0.0432415
57.50	62.50	107.50	0.016814
57.50	62.50	117.50	0.109083
57.50	62.50	177.50	0.0578105
57.50	62.50	182.50	0.0578105
57.50	62.50	187.50	0.0432415
57.50	62.50	197.50	0.016814
57.50	62.50	207.50	0.109083
57.50	62.50	267.50	0.0578105
57.50	62.50	272.50	0.0578105
57.50	62.50	277.50	0.0432415
57.50	62.50	287.50	0.016814
57.50	62.50	297.50	0.109083
57.50	62.50	357.50	0.0578105
57.50	67.50	2.50	0.0616355
57.50	67.50	7.50	0.0465825
57.50	67.50	32.50	0.0890985
57.50	67.50	87.50	0.0616355
57.50	67.50	92.50	0.0616355
57.50	67.50	97.50	0.0465825
57.50	67.50	122.50	0.0890985
57.50	67.50	177.50	0.0616355
57.50	67.50	182.50	0.0616355
57.50	67.50	187.50	0.0465825
57.50	67.50	212.50	0.0890985
57.50	67.50	267.50	0.0616355
57.50	67.50	272.50	0.0616355
57.50	67.50	277.50	0.0465825
57.50	67.50	302.50	0.0890985
57.50	67.50	357.50	0.0616355
57.50	72.50	2.50	0.0721672
57.50	72.50	7.50	0.0566579
57.50	72.50	12.50	0.0468609
57.50	72.50	87.50	0.0721672
57.50	72.50	92.50	0.0721672
57.50	72.50	97.50	0.0566579
57.50	72.50	102.50	0.0468609
57.50	72.50	177.50	0.0721672
57.50	72.50	182.50	0.0721672
57.50	72.50	187.50	0.0566579
57.50	72.50	192.50	0.0468609
57.50	72.50	267.50	0.0721672
57.50	72.50	272.50	0.0721672
57.50	72.50	277.50	0.0566579
57.50	72.50	282.50	0.0468609
57.50	72.50	357.50	0.0721672
57.50	77.50	2.50	0.0893591
57.50	77.50	7.50	0.0734744
57.50	77.50	87.50	0.0893591
57.50	77.50	92.50	0.0893591
57.50	77.50	97.50	0.0734744
57.50	77.50	177.50	0.0893591
57.50	77.50	182.50	0.0893591
57.50	77.50	187.50	0.0734744
57.50	77.50	267.50	0.0893591
57.50	77.50	272.50	0.0893591
57.50	77.50	277.50	0.0734744
57.50	77.50	357.50	0.0893591
57.50	82.50	2.50	0.113453
57.50	82.50	12.50	0.0734236
57.50	82.50	87.50	0.113453
57.50	82.50	92.50	0.113453
57.50	82.50	102.50	0.0734236
57.50	82.50	177.50	0.113453
57.50	82.50	182.50	0.113453
57.50	82.50	192.50	0.0734236
57.50	82.50	267.50	0.113453
57.50	82.50	272.50	0.113453
57.50	82.50	282.50	0.0734236
57.50	82.50	357.50	0.113453
57.50	87.50	7.50	0.113453
57.50	87.50	82.50	0.113453
57.50	87.50	97.50	0.113453
57.50	87.50	172.50	0.113453
57.50	87.50	187.50	0.113453
57.50	87.50	262.50	0.113453
57.50	87.50	277.50	0.113453
57.50	87.50	352.50	0.113453
57.50	92.50	7.50	0.113453
57.50	92.50	82.50	0.113453
57.50	92.50	97.50	0.113453
57.50	92.50	172.50	0.113453
57.50	92.50	187.50	0.113453
57.50	92.50	262.50	0.113453
57.50	92.50	277.50	0.113453
57.50	92.50	352.50	0.113453
57.50	97.50	2.50	0.113453
57.50	97.50	77.50	0.0734236
57.50	97.50	87.50	0.113453
57.50	97.50	92.50	0.113453
57.50	97.50	167.50	0.0734236
57.50	97.50	177.50	0.113453
57.50	97.50	182.50	0.113453
57.50	97.50	257.50	0.0734236
57.50	97.50	267.50	0.113453
57.50	97.50	272.50	0.113453
57.50	97.50	347.50	0.0734236
57.50	97.50	357.50	0.113453
57.50	102.50	2.50	0.0893591
57.50	102.50	82.50	0.0734744
57.50	102.50	87.50	0.0893591
57.50	102.50	92.50	0.0893591
57.50	102.50	172.50	0.0734744
57.50	102.50	177.50	0.0893591
57.50	102.50	182.50	0.0893591
57.50	102.50	262.50	0.0734744
57.50	102.50	267.50	0.0893591
57.50	102.50	272.50	0.0893591
57.50	102.50	352.50	0.0734744
57.50	102.50	357.50	0.0893591
57.50	107.50	2.50	0.0721672
57.50	107.50	77.50	0.0468609
57.50	107.50	82.50	0.0566579
57.50	107.50	87.50	0.0721672
57.50	107.50	92.50	0.0721672
57.50	107.50	167.50	0.0468609
57.50	107.50	172.50	0.0566579
57.50	107.50	177.50	0.0721672
57.50	107.50	182.50	0.0721672
57.50	107.50	257.50	0.0468609
57.50	107.50	262.50	0.0566579
57.50	107.50	267.50	0.0721672
57.50	107.50	272.50	0.0721672
57.50	107.50	347.50	0.0468609
57.50	107.50	352.50	0.0566579
57.50	107.50	357.50	0.0721672
57.50	112.50	2.50	0.0616355
57.50	112.50	57.50	0.0890985
57.50	112.50	82.50	0.0465825
57.50	112.50	87.50	0.0616355
57.50	112.50	92.50	0.0616355
57.50	112.50	147.50	0.0890985
57.50	112.50	172.50	0.0465825
57.50	112.50	177.50	0.0616355
57.50	112.50	182.50	0.0616355
57.50	112.50	237.50	0.0890985
57.50	112.50	262.50	0.0465825
57.50	112.50	267.50	0.0616355
57.50	112.50	272.50	0.0616355
57.50	112.50	327.50	0.0890985
57.50	112.50	352.50	0.0465825
57.50	112.50	357.50	0.0616355
57.50	117.50	2.50	0.0578105
57.50	117.50	62.50	0.109083
57.50	117.50	72.50	0.016814
57.50	117.50	82.50	0.0432415
57.50	117.50	87.50	0.0578105
57.50	117.50	92.50	0.0578105
57.50	117.50	152.50	0.109083
57.50	117.50	162.50	0.016814
57.50	117.50	172.50	0.0432415
57.50	117.50	177.50	0.0578105
57.50	117.50	182.50	0.0578105
57.50	117.50	242.50	0.109083
57.50	117.50	252.50	0.016814
57.50	117.50	262.50	0.0432415
57.50	117.50	267.50	0.0578105
57.50	117.50	272.50	0.0578105
57.50	117.50	332.50	0.109083
57.50	117.50	342.50	0.016814
57.50	117.50	352.50	0.0432415
57.50	117.50	357.50	0.0578105
57.50	122.50	62.50	0.0601751
57.50	122.50	67.50	0.0213415
57.50	122.50	87.50	0.0602499
57.50	122.50	152.50	0.0601751
57.50	122.50	157.50	0.0213415
57.50	122.50	177.50	0.0602499
57.50	122.50	242.50	0.0601751
57.50	122.50	247.50	0.0213415
57.50	122.50	267.50	0.0602499
57.50	122.50	332.50	0.0601751
57.50	122.50	337.50	0.0213415
57.50	122.50	357.50	0.0602499
57.50	127.50	57.50	0.063962
57.50	127.50	87.50	0.0689101
57.50	127.50	147.50	0.063962
57.50	127.50	177.50	0.0689101
57.50	127.50	237.50	0.063962
57.50	127.50	267.50	0.0689101
57.50	127.50	327.50	0.063962
57.50	127.50	357.50	0.0689101
57.50	132.50	52.50	0.0674417
57.50	132.50	57.50	0.0598326
57.50	132.50	142.50	0.0674417
57.50	132.50	147.50	0.0598326
57.50	132.50	232.50	0.0674417
57.50	132.50	237.50	0.0598326
57.50	132.50	322.50	0.0674417
57.50	132.50	327.50	0.0598326
57.50	137.50	47.50	0.0733183
57.50	137.50	52.50	0.0626977
57.50	137.50	82.50	0.0415365
57.50	137.50	137.50	0.0733183
57.50	137.50	142.50	0.0626977
57.50	137.50	172.50	0.0415365
57.50	137.50	227.50	0.0733183
57.50	137.50	232.50	0.0626977
57.50	137.50	262.50	0.0415365
57.50	137.50	317.50	0.0733183
57.50	137.50	322.50	0.0626977
57.50	137.50	352.50	0.0415365
57.50	142.50	7.50	0.0670062
57.50	142.50	47.50	0.0650631
57.50	142.50	52.50	0.0553624
57.50	142.50	67.50	0.0213198
57.50	142.50	82.50	0.0602742
57.50	142.50	97.50	0.0670062
57.50	142.50	137.50	0.0650631
57.50	142.50	142.50	0.0553624
57.50	142.50	157.50	0.0213198
57.50	142.50	172.50	0.0602742
57.50	142.50	187.50	0.0670062
57.50	142.50	227.50	0.0650631
57.50	142.50	232.50	0.0553624
57.50	142.50	247.50	0.0213198
57.50	142.50	262.50	0.0602742
57.50	142.50	277.50	0.0670062
57.50	142.50	317.50	0.0650631
57.50	142.50	322.50	0.0553624
57.50	142.50	337.50	0.0213198
57.50	142.50	352.50	0.0602742
57.50	147.50	52.50	0.0244646
57.50	147.50	57.50	0.0190367
57.50	147.50	82.50	0.0529265
57.50	147.50	142.50	0.0244646
57.50	147.50	147.50	0.0190367
57.50	147.50	172.50	0.0529265
57.50	147.50	232.50	0.0244646
57.50	147.50	237.50	0.0190367
57.50	147.50	262.50	0.0529265
57.50	147.50	322.50	0.0244646
57.50	147.50	327.50	0.0190367
57.50	147.50	352.50	0.0529265
57.50	152.50	72.50	0.0402249
57.50	152.50	77.50	0.0460033
57.50	152.50	82.50	0.0532974
57.50	152.50	162.50	0.0402249
57.50	152.50	167.50	0.0460033
57.50	152.50	172.50	0.0532974
57.50	152.50	252.50	0.0402249
57.50	152.50	257.50	0.0460033
57.50	152.50	262.50	0.0532974
57.50	152.50	342.50	0.0402249
57.50	152.50	347.50	0.0460033
57.50	152.50	352.50	0.0532974
57.50	157.50	37.50	0.0443453
57.50	157.50	47.50	0.0465614
57.50	157.50	52.50	0.0444954
57.50	157.50	57.50	0.0432506
57.50	157.50	62.50	0.0438122
57.50	157.50	67.50	0.0457474
57.50	157.50	72.50	0.0491951
57.50	157.50	77.50	0.0537504
57.50	157.50	82.50	0.0598223
57.50	157.50	127.50	0.0443453
57.50	157.50	137.50	0.0465614
57.50	157.50	142.50	0.0444954
57.50	157.50	147.50	0.0432506
57.50	157.50	152.50	0.0438122
57.50	157.50	157.50	0.0457474
57.50	157.50	162.50	0.0491951
57.50	157.50	167.50	0.0537504
57.50	157.50	172.50	0.0598223
57.50	157.50	217.50	0.0443453
57.50	157.50	227.50	0.0465614
57.50	157.50	232.50	0.0444954
57.50	157.50	237.50	0.0432506
57.50	157.50	242.50	0.0438122
57.50	157.50	247.50	0.0457474
57.50	157.50	252.50	0.0491951
57.50	157.50	257.50	0.0537504
57.50	157.50	262.50	0.0598223
57.50	157.50	307.50	0.0443453
57.50	157.50	317.50	0.0465614
57.50	157.50	322.50	0.0444954
57.50	157.50	327.50	0.0432506
57.50	157.50	332.50	0.0438122
57.50	157.50	337.50	0.0457474
57.50	157.50	342.50	0.0491951
57.50	157.50	347.50	0.0537504
57.50	157.50	352.50	0.0598223
57.50	162.50	32.50	0.0604249
57.50	162.50	37.50	0.0609645
57.50	162.50	52.50	0.0609645
57.50	162.50	57.50	0.0604249
57.50	162.50	62.50	0.0606414
57.50	162.50	67.50	0.0621977
57.50	162.50	72.50	0.0646545
57.50	162.50	77.50	0.0682969
57.50	162.50	82.50	0.0729515
57.50	162.50	122.50	0.0604249
57.50	162.50	127.50	0.0609645
57.50	162.50	142.50	0.0609645
57.50	162.50	147.50	0.0604249
57.50	162.50	152.50	0.0606414
57.50	162.50	157.50	0.0621977
57.50	162.50	162.50	0.0646545
57.50	162.50	167.50	0.0682969
57.50	162.50	172.50	0.0729515
57.50	162.50	212.50	0.0604249
57.50	162.50	217.50	0.0609645
57.50	162.50	232.50	0.0609645
57.50	162.50	237.50	0.0604249
57.50	162.50	242.50	0.0606414
57.50	162.50	247.50	0.0621977
57.50	162.50	252.50	0.0646545
57.50	162.50	257.50	0.0682969
57.50	162.50	262.50	0.0729515
57.50	162.50	302.50	0.0604249
57.50	162.50	307.50	0.0609645
57.50	162.50	322.50	0.0609645
57.50	162.50	327.50	0.0604249
57.50	162.50	332.50	0.0606414
57.50	162.50	337.50	0.0621977
57.50	162.50	342.50	0.0646545
57.50	162.50	347.50	0.0682969
57.50	162.50	352.50	0.0729515
57.50	167.50	27.50	0.0840395
57.50	167.50	62.50	0.0842036
57.50	167.50	67.50	0.0851439
57.50	167.50	72.50	0.0871904
57.50	167.50	77.50	0.0898015
57.50	167.50	82.50	0.0932039
57.50	167.50	117.50	0.0840395
57.50	167.50	152.50	0.0842036
57.50	167.50	157.50	0.0851439
57.50	167.50	162.50	0.0871904
57.50	167.50	167.50	0.0898015
57.50	167.50	172.50	0.0932039
57.50	167.50	207.50	0.0840395
57.50	167.50	242.50	0.0842036
57.50	167.50	247.50	0.0851439
57.50	167.50	252.50	0.0871904
57.50	167.50	257.50	0.0898015
57.50	167.50	262.50	0.0932039
57.50	167.50	297.50	0.0840395
57.50	167.50	332.50	0.0842036
57.50	167.50	337.50	0.0851439
57.50	167.50	342.50	0.0871904
57.50	167.50	347.50	0.0898015
57.50	167.50	352.50	0.0932039
57.50	172.50	12.50	0.117566
57.50	172.50	77.50	0.117736
57.50	172.50	102.50	0.117566
57.50	172.50	167.50	0.117736
57.50	172.50	192.50	0.117566
57.50	172.50	257.50	0.117736
57.50	172.50	282.50	0.117566
57.50	172.50	347.50	0.117736
57.50	187.50	12.50	0.117566
57.50	187.50	77.50	0.117736
57.50	187.50	102.50	0.117566
57.50	187.50	167.50	0.117736
57.50	187.50	192.50	0.117566
57.50	187.50	257.50	0.117736
57.50	187.50	282.50	0.117566
57.50	187.50	347.50	0.117736
57.50	192.50	27.50	0.0840395
57.50	192.50	62.50	0.0842036
57.50	192.50	67.50	0.0851439
57.50	192.50	72.50	0.0871904
57.50	192.50	77.50	0.0898015
57.50	192.50	82.50	0.0932039
57.50	192.50	117.50	0.0840395
57.50	192.50	152.50	0.0842036
57.50	192.50	157.50	0.0851439
57.50	192.50	162.50	0.0871904
57.50	192.50	167.50	0.0898015
57.50	192.50	172.50	0.0932039
57.50	192.50	207.50	0.0840395
57.50	192.50	242.50	0.0842036
57.50	192.50	247.50	0.0851439
57.50	192.50	252.50	0.0871904
57.50	192.50	257.50	0.0898015
57.50	192.50	262.50	0.0932039
57.50	192.50	297.50	0.0840395
57.50	192.50	332.50	0.0842036
57.50	192.50	337.50	0.0851439
57.50	192.50	342.50	0.0871904
57.50	192.50	347.50	0.0898015
57.50	192.50	352.50	0.0932039
57.50	197.50	32.50	0.0604249
57.50	197.50	37.50	0.0609645
57.50	197.50	52.50	0.0609645
57.50	197.50	57.50	0.0604249
57.50	197.50	62.50	0.0606414
57.50	197.50	67.50	0.0621977
57.50	197.50	72.50	0.0646545
57.50	197.50	77.50	0.0682969
57.50	197.50	82.50	0.0729515
57.50	197.50	122.50	0.0604249
57.50	197.50	127.50	0.0609645
57.50	197.50	142.50	0.0609645
57.50	197.50	147.50	0.0604249
57.50	197.50	152.50	0.0606414
57.50	197.50	157.50	0.0621977
57.50	197.50	162.50	0.0646545
57.50	197.50	167.50	0.0682969
57.50	197.50	172.50	0.0729515
57.50	197.50	212.50	0.0604249
57.50	197.50	217.50	0.0609645
57.50	197.50	232.50	0.0609645
57.50	197.50	237.50	0.0604249
57.50	197.50	242.50	0.0606414
57.50	197.50	247.50	0.0621977
57.50	197.50	252.50	0.0646545
57.50	197.50	257.50	0.0682969
57.50	197.50	262.50	0.0729515
57.50	197.50	302.50	0.0604249
57.50	197.50	307.50	0.0609645
57.50	197.50	322.50	0.0609645
57.50	197.50	327.50	0.0604249
57.50	197.50	332.50	0.0606414
57.50	197.50	337.50	0.0621977
57.50	197.50	342.50	0.0646545
57.50	197.50	347.50	0.0682969
57.50	197.50	352.50	0.0729515
57.50	202.50	37.50	0.0443453
57.50	202.50	47.50	0.0465614
57.50	202.50	52.50	0.0444954
57.50	202.50	57.50	0.0432506
57.50	202.50	62.50	0.0438122
57.50	202.50	67.50	0.0457474
57.50	202.50	72.50	0.0491951
57.50	202.50	77.50	0.0537504
57.50	202.50	82.50	0.0598223
57.50	202.50	127.50	0.0443453
57.50	202.50	137.50	0.0465614
57.50	202.50	142.50	0.0444954
57.50	202.50	147.50	0.0432506
57.50	202.50	152.50	0.0438122
57.50	202.50	157.50	0.0457474
57.50	202.50	162.50	0.0491951
57.50	202.50	167.50	0.0537504
57.50	202.50	172.50	0.0598223
57.50	202.50	217.50	0.0443453
57.50	202.50	227.50	0.0465614
57.50	202.50	232.50	0.0444954
57.50	202.50	237.50	0.0432506
57.50	202.50	242.50	0.0438122
57.50	202.50	247.50	0.0457474
57.50	202.50	252.50	0.0491951
57.50	202.50	257.50	0.0537504
57.50	202.50	262.50	0.0598223
57.50	202.50	307.50	0.0443453
57.50	202.50	317.50	0.0465614
57.50	202.50	322.50	0.0444954
57.50	202.50	327.50	0.0432506
57.50	202.50	332.50	0.0438122
57.50	202.50	337.50	0.0457474
57.50	202.50	342.50	0.0491951
57.50	202.50	347.50	0.0537504
57.50	202.50	352.50	0.0598223
57.50	207.50	72.50	0.0402249
57.50	207.50	77.50	0.0460033
57.50	207.50	82.50	0.0532974
57.50	207.50	162.50	0.0402249
57.50	207.50	167.50	0.0460033
57.50	207.50	172.50	0.0532974
57.50	207.50	252.50	0.0402249
57.50	207.50	257.50	0.0460033
57.50	207.50	262.50	0.0532974
57.50	207.50	342.50	0.0402249
57.50	207.50	347.50	0.0460033
57.50	207.50	352.50	0.0532974
57.50	212.50	52.50	0.0244646
57.50	212.50	57.50	0.0190367
57.50	212.50	82.50	0.0529265
57.50	212.50	142.50	0.0244646
57.50	212.50	147.50	0.0190367
57.50	212.50	172.50	0.0529265
57.50	212.50	232.50	0.0244646
57.50	212.50	237.50	0.0190367
57.50	212.50	262.50	0.0529265
57.50	212.50	322.50	0.0244646
57.50	212.50	327.50	0.0190367
57.50	212.50	352.50	0.0529265
57.50	217.50	7.50	0.0670062
57.50	217.50	47.50	0.0650631
57.50	217.50	52.50	0.0553624
57.50	217.50	67.50	0.0213198
57.50	217.50	82.50	0.0602742
57.50	217.50	97.50	0.0670062
57.50	217.50	137.50	0.0650631
57.50	217.50	142.50	0.0553624
57.50	217.50	157.50	0.0213198
57.50	217.50	172.50	0.0602742
57.50	217.50	187.50	0.0670062
57.50	217.50	227.50	0.0650631
57.50	217.50	232.50	0.0553624
57.50	217.50	247.50	0.0213198
57.50	217.50	262.50	0.0602742
57.50	217.50	277.50	0.0670062
57.50	217.50	317.50	0.0650631
57.50	217.50	322.50	0.0553624
57.50	217.50	337.50	0.0213198
57.50	217.50	352.50	0.0602742
57.50	222.50	47.50	0.0733183
57.50	222.50	52.50	0.0626977
57.50	222.50	82.50	0.0415365
57.50	222.50	137.50	0.0733183
57.50	222.50	142.50	0.0626977
57.50	222.50	172.50	0.0415365
57.50	222.50	227.50	0.0733183
57.50	222.50	232.50	0.0626977
57.50	222.50	262.50	0.0415365
57.50	222.50	317.50	0.0733183
57.50	222.50	322.50	0.0626977
57.50	222.50	352.50	0.0415365
57.50	227.50	52.50	0.0674417
57.50	227.50	57.50	0.0598326
57.50	227.50	142.50	0.0674417
57.50	227.50	147.50	0.0598326
57.50	227.50	232.50	0.0674417
57.50	227.50	237.50	0.0598326
57.50	227.50	322.50	0.0674417
57.50	227.50	327.50	0.0598326
57.50	232.50	57.50	0.063962
57.50	232.50	87.50	0.0689101
57.50	232.50	147.50	0.063962
57.50	232.50	177.50	0.0689101
57.50	232.50	237.50	0.063962
57.50	232.50	267.50	0.0689101
57.50	232.50	327.50	0.063962
57.50	232.50	357.50	0.0689101
57.50	237.50	62.50	0.0601751
57.50	237.50	67.50	0.0213415
57.50	237.50	87.50	0.0602499
57.50	237.50	152.50	0.0601751
57.50	237.50	157.50	0.0213415
57.50	237.50	177.50	0.0602499
57.50	237.50	242.50	0.0601751
57.50	237.50	247.50	0.0213415
57.50	237.50	267.50	0.0602499
57.50	237.50	332.50	0.0601751
57.50	237.50	337.50	0.0213415
57.50	237.50	357.50	0.0602499
57.50	242.50	2.50	0.0578105
57.50	242.50	62.50	0.109083
57.50	242.50	72.50	0.016814
57.50	242.50	82.50	0.0432415
57.50	242.50	87.50	0.0578105
57.50	242.50	92.50	0.0578105
57.50	242.50	152.50	0.109083
57.50	242.50	162.50	0.016814
57.50	242.50	172.50	0.0432415
57.50	242.50	177.50	0.0578105
57.50	242.50	182.50	0.0578105
57.50	242.50	242.50	0.109083
57.50	242.50	252.50	0.016814
57.50	242.50	262.50	0.0432415
57.50	242.50	267.50	0.0578105
57.50	242.50	272.50	0.0578105
57.50	242.50	332.50	0.109083
57.50	242.50	342.50	0.016814
57.50	242.50	352.50	0.0432415
57.50	242.50	357.50	0.0578105
57.50	247.50	2.50	0.0616355
57.50	247.50	57.50	0.0890985
57.50	247.50	82.50	0.0465825
57.50	247.50	87.50	0.0616355
57.50	247.50	92.50	0.0616355
57.50	247.50	147.50	0.0890985
57.50	247.50	172.50	0.0465825
57.50	247.50	177.50	0.0616355
57.50	247.50	182.50	0.0616355
57.50	247.50	237.50	0.0890985
57.50	247.50	262.50	0.0465825
57.50	247.50	267.50	0.0616355
57.50	247.50	272.50	0.0616355
57.50	247.50	327.50	0.0890985
57.50	247.50	352.50	0.0465825
57.50	247.50	357.50	0.0616355
57.50	252.50	2.50	0.0721672
57.50	252.50	77.50	0.0468609
57.50	252.50	82.50	0.0566579
57.50	252.50	87.50	0.0721672
57.50	252.50	92.50	0.0721672
57.50	252.50	167.50	0.0468609
57.50	252.50	172.50	0.0566579
57.50	252.50	177.50	0.0721672
57.50	252.50	182.50	0.0721672
57.50	252.50	257.50	0.0468609
57.50	252.50	262.50	0.0566579
57.50	252.50	267.50	0.0721672
57.50	252.50	272.50	0.0721672
57.50	252.50	347.50	0.0468609
57.50	252.50	352.50	0.0566579
57.50	252.50	357.50	0.0721672
57.50	257.50	2.50	0.0893591
57.50	257.50	82.50	0.0734744
57.50	257.50	87.50	0.0893591
57.50	257.50	92.50	0.0893591
57.50	257.50	172.50	0.0734744
57.50	257.50	177.50	0.0893591
57.50	257.50	182.50	0.0893591
57.50	257.50	262.50	0.0734744
57.50	257.50	267.50	0.0893591
57.50	257.50	272.50	0.0893591
57.50	257.50	352.50	0.0734744
57.50	257.50	357.50	0.0893591
57.50	262.50	2.50	0.113453
57.50	262.50	77.50	0.0734236
57.50	262.50	87.50	0.113453
57.50	262.50	92.50	0.113453
57.50	262.50	167.50	0.0734236
57.50	262.50	177.50	0.113453
57.50	262.50	182.50	0.113453
57.50	262.50	257.50	0.0734236
57.50	262.50	267.50	0.113453
57.50	262.50	272.50	0.113453
57.50	262.50	347.50	0.0734236
57.50	262.50	357.50	0.113453
57.50	267.50	7.50	0.113453
57.50	267.50	82.50	0.113453
57.50	267.50	97.50	0.113453
57.50	267.50	172.50	0.113453
57.50	267.50	187.50	0.113453
57.50	267.50	262.50	0.113453
57.50	267.50	277.50	0.113453
57.50	267.50	352.50	0.113453
57.50	272.50	7.50	0.113453
57.50	272.50	82.50	0.113453
57.50	272.50	97.50	0.113453
57.50	272.50	172.50	0.113453
57.50	272.50	187.50	0.113453
57.50	272.50	262.50	0.113453
57.50	272.50	277.50	0.113453
57.50	272.50	352.50	0.113453
57.50	277.50	2.50	0.113453
57.50	277.50	12.50	0.0734236
57.50	277.50	87.50	0.113453
57.50	277.50	92.50	0.113453
57.50	277.50	102.50	0.0734236
57.50	277.50	177.50	0.113453
57.50	277.50	182.50	0.113453
57.50	277.50	192.50	0.0734236
57.50	277.50	267.50	0.113453
57.50	277.50	272.50	0.113453
57.50	277.50	282.50	0.0734236
57.50	277.50	357.50	0.113453
57.50	282.50	2.50	0.0893591
57.50	282.50	7.50	0.0734744
57.50	282.50	87.50	0.0893591
57.50	282.50	92.50	0.0893591
57.50	282.50	97.50	0.0734744
57.50	282.50	177.50	0.0893591
57.50	282.50	182.50	0.0893591
57.50	282.50	187.50	0.0734744
57.50	282.50	267.50	0.0893591
57.50	282.50	272.50	0.0893591
57.50	282.50	277.50	0.0734744
57.50	282.50	357.50	0.0893591
57.50	287.50	2.50	0.0721672
57.50	287.50	7.50	0.0566579
57.50	287.50	12.50	0.0468609
57.50	287.50	87.50	0.0721672
57.50	287.50	92.50	0.0721672
57.50	287.50	97.50	0.0566579
57.50	287.50	102.50	0.0468609
57.50	287.50	177.50	0.0721672
57.50	287.50	182.50	0.0721672
57.50	287.50	187.50	0.0566579
57.50	287.50	192.50	0.0468609
57.50	287.50	267.50	0.0721672
57.50	287.50	272.50	0.0721672
57.50	287.50	277.50	0.0566579
57.50	287.50	282.50	0.0468609
57.50	287.50	357.50	0.0721672
57.50	292.50	2.50	0.0616355
57.50	292.50	7.50	0.0465825
57.50	292.50	32.50	0.0890985
57.50	292.50	87.50	0.0616355
57.50	292.50	92.50	0.0616355
57.50	292.50	97.50	0.0465825
57.50	292.50	122.50	0.0890985
57.50	292.50	177.50	0.0616355
57.50	292.50	182.50	0.0616355
57.50	292.50	187.50	0.0465825
57.50	292.50	212.50	0.0890985
57.50	292.50	267.50	0.0616355
57.50	292.50	272.50	0.0616355
57.50	292.50	277.50	0.0465825
57.50	292.50	302.50	0.0890985
57.50	292.50	357.50	0.0616355
57.50	297.50	2.50	0.0578105
57.50	297.50	7.50	0.0432415
57.50	297.50	17.50	0.016814
57.50	297.50	27.50	0.109083
57.50	297.50	87.50	0.0578105
57.50	297.50	92.50	0.0578105
57.50	297.50	97.50	0.0432415
57.50	297.50	107.50	0.016814
57.50	297.50	117.50	0.109083
57.50	297.50	177.50	0.0578105
57.50	297.50	182.50	0.0578105
57.50	297.50	187.50	0.0432415
57.50	297.50	197.50	0.016814
57.50	297.50	207.50	0.109083
57.50	297.50	267.50	0.0578105
57.50	297.50	272.50	0.0578105
57.50	297.50	277.50	0.0432415
57.50	297.50	287.50	0.016814
57.50	297.50	297.50	0.109083
57.50	297.50	357.50	0.0578105
57.50	302.50	2.50	0.0602499
57.50	302.50	22.50	0.0213415
57.50	302.50	27.50	0.0601751
57.50	302.50	92.50	0.0602499
57.50	302.50	112.50	0.0213415
57.50	302.50	117.50	0.0601751
57.50	302.50	182.50	0.0602499
57.50	302.50	202.50	0.0213415
57.50	302.50	207.50	0.0601751
57.50	302.50	272.50	0.0602499
57.50	302.50	292.50	0.0213415
57.50	302.50	297.50	0.0601751
