alpha_deg	beta_deg	gamma_deg	sse
138.00	160.00	35.00	0.00195283
138.00	160.00	36.00	0.00196365
138.00	160.00	37.00	0.00197416
138.00	160.00	38.00	0.00197416
138.00	160.00	114.00	0.00503393
138.00	160.00	125.00	0.00195283
138.00	160.00	126.00	0.00196365
138.00	160.00	127.00	0.00197416
138.00	160.00	128.00	0.00197416
138.00	161.00	39.00	0.00199036
138.00	161.00	40.00	0.00199036
138.00	161.00	41.00	0.00199036
138.00	161.00	42.00	0.00199036
138.00	161.00	43.00	0.00199036
138.00	161.00	44.00	0.00202098
138.00	161.00	45.00	0.00199427
138.00	161.00	46.00	0.00198218
138.00	161.00	47.00	0.00200889
138.00	161.00	48.00	0.00204736
138.00	161.00	49.00	0.00204736
138.00	161.00	50.00	0.00204736
138.00	161.00	51.00	0.00204736
138.00	161.00	129.00	0.00199036
138.00	161.00	130.00	0.00199036
138.00	161.00	131.00	0.00199036
138.00	161.00	132.00	0.00199036
138.00	161.00	133.00	0.00199036
138.00	161.00	134.00	0.00202098
138.00	161.00	135.00	0.00199427
138.00	161.00	136.00	0.00198218
138.00	161.00	137.00	0.00200889
138.00	161.00	138.00	0.00204736
138.00	161.00	139.00	0.00204736
138.00	161.00	140.00	0.00204736
138.00	161.00	141.00	0.00204736
138.00	162.00	56.00	0.0022323
138.00	162.00	57.00	0.00226298
138.00	162.00	58.00	0.00182448
138.00	162.00	60.00	0.00129682
138.00	162.00	146.00	0.0022323
138.00	162.00	147.00	0.00226298
138.00	162.00	148.00	0.00182448
138.00	162.00	150.00	0.00129682
138.00	163.00	21.00	0.00189762
138.00	163.00	22.00	0.00196682
138.00	163.00	61.00	0.00140031
138.00	163.00	111.00	0.00189762
138.00	163.00	112.00	0.00196682
138.00	163.00	151.00	0.00140031
138.00	164.00	18.00	0.00186233
138.00	164.00	19.00	0.00189762
138.00	164.00	62.00	0.00148524
138.00	164.00	108.00	0.00186233
138.00	164.00	109.00	0.00189762
138.00	164.00	152.00	0.00148524
138.00	165.00	14.00	0.00179536
138.00	165.00	15.00	0.00186233
138.00	165.00	16.00	0.00189799
138.00	165.00	63.00	0.00160184
138.00	165.00	64.00	0.00154285
138.00	165.00	104.00	0.00179536
138.00	165.00	105.00	0.00186233
138.00	165.00	106.00	0.00189799
138.00	165.00	153.00	0.00160184
138.00	165.00	154.00	0.00154285
138.00	166.00	10.00	0.00183417
138.00	166.00	11.00	0.0018302
138.00	166.00	12.00	0.00189799
138.00	166.00	65.00	0.00163468
138.00	166.00	66.00	0.00160184
138.00	166.00	100.00	0.00183417
138.00	166.00	101.00	0.0018302
138.00	166.00	102.00	0.00189799
138.00	166.00	155.00	0.00163468
138.00	166.00	156.00	0.00160184
138.00	167.00	3.00	0.00176064
138.00	167.00	4.00	0.00176064
138.00	167.00	5.00	0.00183417
138.00	167.00	6.00	0.00186233
138.00	167.00	7.00	0.00186233
138.00	167.00	68.00	0.00169697
138.00	167.00	69.00	0.00169697
138.00	167.00	93.00	0.00176064
138.00	167.00	94.00	0.00176064
138.00	167.00	95.00	0.00183417
138.00	167.00	96.00	0.00186233
138.00	167.00	97.00	0.00186233
138.00	167.00	158.00	0.00169697
138.00	167.00	159.00	0.00169697
138.00	168.00	73.00	0.00176064
138.00	168.00	74.00	0.00176064
138.00	168.00	75.00	0.00176064
138.00	168.00	76.00	0.00176064
138.00	168.00	77.00	0.00176064
138.00	168.00	78.00	0.00176064
138.00	168.00	79.00	0.00176064
138.00	168.00	80.00	0.00176064
138.00	168.00	81.00	0.00176064
138.00	168.00	82.00	0.00176064
138.00	168.00	83.00	0.00176064
138.00	168.00	84.00	0.00179945
138.00	168.00	85.00	0.00179945
138.00	168.00	86.00	0.00179945
138.00	168.00	87.00	0.0018663
138.00	168.00	88.00	0.00186233
138.00	168.00	89.00	0.00186233
138.00	168.00	163.00	0.00176064
138.00	168.00	164.00	0.00176064
138.00	168.00	165.00	0.00176064
138.00	168.00	166.00	0.00176064
138.00	168.00	167.00	0.00176064
138.00	168.00	168.00	0.00176064
138.00	168.00	169.00	0.00176064
138.00	168.00	170.00	0.00176064
138.00	168.00	171.00	0.00176064
138.00	168.00	172.00	0.00176064
138.00	168.00	173.00	0.00176064
138.00	168.00	174.00	0.00179945
138.00	168.00	175.00	0.00179945
138.00	168.00	176.00	0.00179945
138.00	168.00	177.00	0.0018663
138.00	168.00	178.00	0.00186233
138.00	168.00	179.00	0.00186233
139.00	12.00	2.00	0.00186233
139.00	12.00	3.00	0.0018663
139.00	12.00	4.00	0.00183417
139.00	12.00	5.00	0.00179945
139.00	12.00	6.00	0.00179945
139.00	12.00	7.00	0.00176064
139.00	12.00	8.00	0.00176064
139.00	12.00	9.00	0.00176064
139.00	12.00	10.00	0.00176064
139.00	12.00	11.00	0.00176064
139.00	12.00	12.00	0.00176064
139.00	12.00	13.00	0.00176064
139.00	12.00	14.00	0.00176064
139.00	12.00	15.00	0.00176064
139.00	12.00	16.00	0.00176064
139.00	12.00	92.00	0.00186233
139.00	12.00	93.00	0.0018663
139.00	12.00	94.00	0.00183417
139.00	12.00	95.00	0.00179945
139.00	12.00	96.00	0.00179945
139.00	12.00	97.00	0.00176064
139.00	12.00	98.00	0.00176064
139.00	12.00	99.00	0.00176064
139.00	12.00	100.00	0.00176064
139.00	12.00	101.00	0.00176064
139.00	12.00	102.00	0.00176064
139.00	12.00	103.00	0.00176064
139.00	12.00	104.00	0.00176064
139.00	12.00	105.00	0.00176064
139.00	12.00	106.00	0.00176064
139.00	13.00	20.00	0.00169697
139.00	13.00	21.00	0.00169697
139.00	13.00	22.00	0.00176195
139.00	13.00	83.00	0.00189799
139.00	13.00	84.00	0.00186233
139.00	13.00	85.00	0.00183417
139.00	13.00	86.00	0.00176064
139.00	13.00	87.00	0.00176064
139.00	13.00	110.00	0.00169697
139.00	13.00	111.00	0.00169697
139.00	13.00	112.00	0.00176195
139.00	13.00	173.00	0.00189799
139.00	13.00	174.00	0.00186233
139.00	13.00	175.00	0.00183417
139.00	13.00	176.00	0.00176064
139.00	13.00	177.00	0.00176064
139.00	14.00	24.00	0.00163468
139.00	14.00	78.00	0.00189799
139.00	14.00	79.00	0.00186233
139.00	14.00	80.00	0.00183417
139.00	14.00	81.00	0.00176064
139.00	14.00	114.00	0.00163468
139.00	14.00	168.00	0.00189799
139.00	14.00	169.00	0.00186233
139.00	14.00	170.00	0.00183417
139.00	14.00	171.00	0.00176064
139.00	15.00	26.00	0.00157475
139.00	15.00	74.00	0.00189799
139.00	15.00	75.00	0.00186233
139.00	15.00	76.00	0.00179536
139.00	15.00	116.00	0.00157475
139.00	15.00	164.00	0.00189799
139.00	15.00	165.00	0.00186233
139.00	15.00	166.00	0.00179536
139.00	16.00	27.00	0.00145779
139.00	16.00	71.00	0.00193069
139.00	16.00	72.00	0.00186233
139.00	16.00	73.00	0.00179536
139.00	16.00	117.00	0.00145779
139.00	16.00	161.00	0.00193069
139.00	16.00	162.00	0.00186233
139.00	16.00	163.00	0.00179536
139.00	17.00	29.00	0.00140031
139.00	17.00	68.00	0.00203742
139.00	17.00	69.00	0.0018946
139.00	17.00	70.00	0.00186233
139.00	17.00	119.00	0.00140031
139.00	17.00	158.00	0.00203742
139.00	17.00	159.00	0.0018946
139.00	17.00	160.00	0.00186233
139.00	18.00	30.00	0.00129682
139.00	18.00	67.00	0.00172379
139.00	18.00	120.00	0.00129682
139.00	18.00	157.00	0.00172379
139.00	19.00	35.00	0.00216392
139.00	19.00	36.00	0.0021081
139.00	19.00	37.00	0.0020687
139.00	19.00	38.00	0.00208417
139.00	19.00	39.00	0.00204736
139.00	19.00	40.00	0.00204736
139.00	19.00	41.00	0.00204736
139.00	19.00	42.00	0.00204736
139.00	19.00	43.00	0.00200889
139.00	19.00	44.00	0.00200889
139.00	19.00	45.00	0.00202098
139.00	19.00	46.00	0.00202098
139.00	19.00	47.00	0.00198511
139.00	19.00	48.00	0.00199036
139.00	19.00	49.00	0.00199036
139.00	19.00	50.00	0.00199036
139.00	19.00	51.00	0.00198078
139.00	19.00	125.00	0.00216392
139.00	19.00	126.00	0.0021081
139.00	19.00	127.00	0.0020687
139.00	19.00	128.00	0.00208417
139.00	19.00	129.00	0.00204736
139.00	19.00	130.00	0.00204736
139.00	19.00	131.00	0.00204736
139.00	19.00	132.00	0.00204736
139.00	19.00	133.00	0.00200889
139.00	19.00	134.00	0.00200889
139.00	19.00	135.00	0.00202098
139.00	19.00	136.00	0.00202098
139.00	19.00	137.00	0.00198511
139.00	19.00	138.00	0.00199036
139.00	19.00	139.00	0.00199036
139.00	19.00	140.00	0.00199036
139.00	19.00	141.00	0.00198078
139.00	20.00	52.00	0.00197416
139.00	20.00	53.00	0.00197416
139.00	20.00	54.00	0.00196365
139.00	20.00	55.00	0.00199036
139.00	20.00	66.00	0.00503393
139.00	20.00	142.00	0.00197416
139.00	20.00	143.00	0.00197416
139.00	20.00	144.00	0.00196365
139.00	20.00	145.00	0.00199036
139.00	20.00	156.00	0.00503393
139.00	21.00	56.00	0.00191472
139.00	21.00	57.00	0.00192091
139.00	21.00	58.00	0.00193711
139.00	21.00	146.00	0.00191472
139.00	21.00	147.00	0.00192091
139.00	21.00	148.00	0.00193711
139.00	22.00	59.00	0.00185032
139.00	22.00	60.00	0.0018398
139.00	22.00	149.00	0.00185032
139.00	22.00	150.00	0.0018398
139.00	23.00	61.00	0.00180269
139.00	23.00	65.00	0.00480642
139.00	23.00	151.00	0.00180269
139.00	23.00	155.00	0.00480642
139.00	24.00	63.00	0.00171866
139.00	24.00	153.00	0.00171866
139.00	67.00	12.00	0.00184491
139.00	67.00	13.00	0.00210287
139.00	67.00	102.00	0.00184491
139.00	67.00	103.00	0.00210287
139.00	68.00	11.00	0.00183672
139.00	68.00	13.00	0.00200438
139.00	68.00	101.00	0.00183672
139.00	68.00	103.00	0.00200438
139.00	69.00	10.00	0.00179547
139.00	69.00	13.00	0.001935
139.00	69.00	100.00	0.00179547
139.00	69.00	103.00	0.001935
139.00	70.00	9.00	0.00179125
139.00	70.00	13.00	0.001935
139.00	70.00	99.00	0.00179125
139.00	70.00	103.00	0.001935
139.00	71.00	8.00	0.00179666
139.00	71.00	13.00	0.00195984
139.00	71.00	98.00	0.00179666
139.00	71.00	103.00	0.00195984
139.00	72.00	7.00	0.00179207
139.00	72.00	13.00	0.00194838
139.00	72.00	97.00	0.00179207
139.00	72.00	103.00	0.00194838
139.00	73.00	6.00	0.00179666
139.00	73.00	14.00	0.001935
139.00	73.00	96.00	0.00179666
139.00	73.00	104.00	0.001935
139.00	74.00	14.00	0.00195984
139.00	74.00	104.00	0.00195984
139.00	75.00	15.00	0.00195984
139.00	75.00	105.00	0.00195984
139.00	76.00	2.00	0.00173075
139.00	76.00	15.00	0.00197416
139.00	76.00	16.00	0.00195984
139.00	76.00	92.00	0.00173075
139.00	76.00	105.00	0.00197416
139.00	76.00	106.00	0.00195984
139.00	77.00	1.00	0.00179536
139.00	77.00	17.00	0.00194838
139.00	77.00	18.00	0.001935
139.00	77.00	91.00	0.00179536
139.00	77.00	107.00	0.00194838
139.00	77.00	108.00	0.001935
139.00	78.00	19.00	0.00194838
139.00	78.00	20.00	0.0019004
139.00	78.00	21.00	0.00188175
139.00	78.00	89.00	0.00179945
139.00	78.00	109.00	0.00194838
139.00	78.00	110.00	0.0019004
139.00	78.00	111.00	0.00188175
139.00	78.00	179.00	0.00179945
139.00	79.00	87.00	0.00179549
139.00	79.00	177.00	0.00179549
139.00	82.00	19.00	0.00186441
139.00	82.00	109.00	0.00186441
139.00	83.00	18.00	0.00182467
139.00	83.00	108.00	0.00182467
139.00	84.00	17.00	0.00179666
139.00	84.00	107.00	0.00179666
139.00	85.00	16.00	0.00179666
139.00	85.00	106.00	0.00179666
139.00	86.00	15.00	0.00179536
139.00	86.00	80.00	0.00186844
139.00	86.00	105.00	0.00179536
139.00	86.00	170.00	0.00186844
139.00	87.00	14.00	0.00189799
139.00	87.00	104.00	0.00189799
139.00	88.00	79.00	0.00186197
139.00	88.00	169.00	0.00186197
139.00	89.00	13.00	0.00179945
139.00	89.00	103.00	0.00179945
139.00	90.00	12.00	0.00186233
139.00	90.00	78.00	0.00186233
139.00	90.00	102.00	0.00186233
139.00	90.00	168.00	0.00186233
139.00	91.00	77.00	0.00179945
139.00	91.00	167.00	0.00179945
139.00	92.00	11.00	0.00186197
139.00	92.00	101.00	0.00186197
139.00	93.00	76.00	0.00189799
139.00	93.00	166.00	0.00189799
139.00	94.00	10.00	0.00186844
139.00	94.00	75.00	0.00179536
139.00	94.00	100.00	0.00186844
139.00	94.00	165.00	0.00179536
139.00	95.00	74.00	0.00179666
139.00	95.00	164.00	0.00179666
139.00	96.00	73.00	0.00179666
139.00	96.00	163.00	0.00179666
139.00	97.00	72.00	0.00182467
139.00	97.00	162.00	0.00182467
139.00	98.00	71.00	0.00186441
139.00	98.00	161.00	0.00186441
139.00	101.00	3.00	0.00179549
139.00	101.00	93.00	0.00179549
139.00	102.00	1.00	0.00179945
139.00	102.00	69.00	0.00188175
139.00	102.00	70.00	0.0019004
139.00	102.00	71.00	0.00194838
139.00	102.00	91.00	0.00179945
139.00	102.00	159.00	0.00188175
139.00	102.00	160.00	0.0019004
139.00	102.00	161.00	0.00194838
139.00	103.00	72.00	0.001935
139.00	103.00	73.00	0.00194838
139.00	103.00	89.00	0.00179536
139.00	103.00	162.00	0.001935
139.00	103.00	163.00	0.00194838
139.00	103.00	179.00	0.00179536
139.00	104.00	74.00	0.00195984
139.00	104.00	75.00	0.00197416
139.00	104.00	88.00	0.00173075
139.00	104.00	164.00	0.00195984
139.00	104.00	165.00	0.00197416
139.00	104.00	178.00	0.00173075
139.00	105.00	75.00	0.00195984
139.00	105.00	165.00	0.00195984
139.00	106.00	76.00	0.00195984
139.00	106.00	166.00	0.00195984
139.00	107.00	76.00	0.001935
139.00	107.00	84.00	0.00179666
139.00	107.00	166.00	0.001935
139.00	107.00	174.00	0.00179666
139.00	108.00	77.00	0.00194838
139.00	108.00	83.00	0.00179207
139.00	108.00	167.00	0.00194838
139.00	108.00	173.00	0.00179207
139.00	109.00	77.00	0.00195984
139.00	109.00	82.00	0.00179666
139.00	109.00	167.00	0.00195984
139.00	109.00	172.00	0.00179666
139.00	110.00	77.00	0.001935
139.00	110.00	81.00	0.00179125
139.00	110.00	167.00	0.001935
139.00	110.00	171.00	0.00179125
139.00	111.00	77.00	0.001935
139.00	111.00	80.00	0.00179547
139.00	111.00	167.00	0.001935
139.00	111.00	170.00	0.00179547
139.00	112.00	77.00	0.00200438
139.00	112.00	79.00	0.00183672
139.00	112.00	167.00	0.00200438
139.00	112.00	169.00	0.00183672
139.00	113.00	77.00	0.00210287
139.00	113.00	78.00	0.00184491
139.00	113.00	167.00	0.00210287
139.00	113.00	168.00	0.00184491
139.00	156.00	27.00	0.00171866
139.00	156.00	117.00	0.00171866
139.00	157.00	25.00	0.00480642
139.00	157.00	29.00	0.00180269
139.00	157.00	115.00	0.00480642
139.00	157.00	119.00	0.00180269
139.00	158.00	30.00	0.0018398
139.00	158.00	31.00	0.00185032
139.00	158.00	120.00	0.0018398
139.00	158.00	121.00	0.00185032
139.00	159.00	32.00	0.00193711
139.00	159.00	33.00	0.00192091
139.00	159.00	34.00	0.00191472
139.00	159.00	122.00	0.00193711
139.00	159.00	123.00	0.00192091
139.00	159.00	124.00	0.00191472
139.00	160.00	24.00	0.00503393
139.00	160.00	35.00	0.00199036
139.00	160.00	36.00	0.00196365
139.00	160.00	37.00	0.00197416
139.00	160.00	38.00	0.00197416
139.00	160.00	114.00	0.00503393
139.00	160.00	125.00	0.00199036
139.00	160.00	126.00	0.00196365
139.00	160.00	127.00	0.00197416
139.00	160.00	128.00	0.00197416
139.00	161.00	39.00	0.00198078
139.00	161.00	40.00	0.00199036
139.00	161.00	41.00	0.00199036
139.00	161.00	42.00	0.00199036
139.00	161.00	43.00	0.00198511
139.00	161.00	44.00	0.00202098
139.00	161.00	45.00	0.00202098
139.00	161.00	46.00	0.00200889
139.00	161.00	47.00	0.00200889
139.00	161.00	48.00	0.00204736
139.00	161.00	49.00	0.00204736
139.00	161.00	50.00	0.00204736
139.00	161.00	51.00	0.00204736
139.00	161.00	52.00	0.00208417
139.00	161.00	53.00	0.0020687
139.00	161.00	54.00	0.0021081
139.00	161.00	55.00	0.00216392
139.00	161.00	129.00	0.00198078
139.00	161.00	130.00	0.00199036
139.00	161.00	131.00	0.00199036
139.00	161.00	132.00	0.00199036
139.00	161.00	133.00	0.00198511
139.00	161.00	134.00	0.00202098
139.00	161.00	135.00	0.00202098
139.00	161.00	136.00	0.00200889
139.00	161.00	137.00	0.00200889
139.00	161.00	138.00	0.00204736
139.00	161.00	139.00	0.00204736
139.00	161.00	140.00	0.00204736
139.00	161.00	141.00	0.00204736
139.00	161.00	142.00	0.00208417
139.00	161.00	143.00	0.0020687
139.00	161.00	144.00	0.0021081
139.00	161.00	145.00	0.00216392
139.00	162.00	23.00	0.00172379
139.00	162.00	60.00	0.00129682
139.00	162.00	113.00	0.00172379
139.00	162.00	150.00	0.00129682
139.00	163.00	20.00	0.00186233
139.00	163.00	21.00	0.0018946
139.00	163.00	22.00	0.00203742
139.00	163.00	61.00	0.00140031
139.00	163.00	110.00	0.00186233
139.00	163.00	111.00	0.0018946
139.00	163.00	112.00	0.00203742
139.00	163.00	151.00	0.00140031
139.00	164.00	17.00	0.00179536
139.00	164.00	18.00	0.00186233
139.00	164.00	19.00	0.00193069
139.00	164.00	63.00	0.00145779
139.00	164.00	107.00	0.00179536
139.00	164.00	108.00	0.00186233
139.00	164.00	109.00	0.00193069
139.00	164.00	153.00	0.00145779
139.00	165.00	14.00	0.00179536
139.00	165.00	15.00	0.00186233
139.00	165.00	16.00	0.00189799
139.00	165.00	64.00	0.00157475
139.00	165.00	104.00	0.00179536
139.00	165.00	105.00	0.00186233
139.00	165.00	106.00	0.00189799
139.00	165.00	154.00	0.00157475
139.00	166.00	9.00	0.00176064
139.00	166.00	10.00	0.00183417
139.00	166.00	11.00	0.00186233
139.00	166.00	12.00	0.00189799
139.00	166.00	66.00	0.00163468
139.00	166.00	99.00	0.00176064
139.00	166.00	100.00	0.00183417
139.00	166.00	101.00	0.00186233
139.00	166.00	102.00	0.00189799
139.00	166.00	156.00	0.00163468
139.00	167.00	3.00	0.00176064
139.00	167.00	4.00	0.00176064
139.00	167.00	5.00	0.00183417
139.00	167.00	6.00	0.00186233
139.00	167.00	7.00	0.00189799
139.00	167.00	68.00	0.00176195
139.00	167.00	69.00	0.00169697
139.00	167.00	70.00	0.00169697
139.00	167.00	93.00	0.00176064
139.00	167.00	94.00	0.00176064
139.00	167.00	95.00	0.00183417
139.00	167.00	96.00	0.00186233
139.00	167.00	97.00	0.00189799
139.00	167.00	158.00	0.00176195
139.00	167.00	159.00	0.00169697
139.00	167.00	160.00	0.00169697
139.00	168.00	74.00	0.00176064
139.00	168.00	75.00	0.00176064
139.00	168.00	76.00	0.00176064
139.00	168.00	77.00	0.00176064
139.00	168.00	78.00	0.00176064
139.00	168.00	79.00	0.00176064
139.00	168.00	80.00	0.00176064
139.00	168.00	81.00	0.00176064
139.00	168.00	82.00	0.00176064
139.00	168.00	83.00	0.00176064
139.00	168.00	84.00	0.00179945
139.00	168.00	85.00	0.00179945
139.00	168.00	86.00	0.00183417
139.00	168.00	87.00	0.0018663
139.00	168.00	88.00	0.00186233
139.00	168.00	164.00	0.00176064
139.00	168.00	165.00	0.00176064
139.00	168.00	166.00	0.00176064
139.00	168.00	167.00	0.00176064
139.00	168.00	168.00	0.00176064
139.00	168.00	169.00	0.00176064
139.00	168.00	170.00	0.00176064
139.00	168.00	171.00	0.00176064
139.00	168.00	172.00	0.00176064
139.00	168.00	173.00	0.00176064
139.00	168.00	174.00	0.00179945
139.00	168.00	175.00	0.00179945
139.00	168.00	176.00	0.00183417
139.00	168.00	177.00	0.0018663
139.00	168.00	178.00	0.00186233
140.00	12.00	2.00	0.00186233
140.00	12.00	3.00	0.0018663
140.00	12.00	4.00	0.00183417
140.00	12.00	5.00	0.00179945
140.00	12.00	6.00	0.00179945
140.00	12.00	7.00	0.00176064
140.00	12.00	8.00	0.00176064
140.00	12.00	9.00	0.00176064
140.00	12.00	10.00	0.00176064
140.00	12.00	11.00	0.00176064
140.00	12.00	12.00	0.00176064
140.00	12.00	13.00	0.00176064
140.00	12.00	14.00	0.00176064
140.00	12.00	15.00	0.00176064
140.00	12.00	92.00	0.00186233
140.00	12.00	93.00	0.0018663
140.00	12.00	94.00	0.00183417
140.00	12.00	95.00	0.00179945
140.00	12.00	96.00	0.00179945
140.00	12.00	97.00	0.00176064
140.00	12.00	98.00	0.00176064
140.00	12.00	99.00	0.00176064
140.00	12.00	100.00	0.00176064
140.00	12.00	101.00	0.00176064
140.00	12.00	102.00	0.00176064
140.00	12.00	103.00	0.00176064
140.00	12.00	104.00	0.00176064
140.00	12.00	105.00	0.00176064
140.00	13.00	20.00	0.00169697
140.00	13.00	21.00	0.00169697
140.00	13.00	84.00	0.00186233
140.00	13.00	85.00	0.00183417
140.00	13.00	86.00	0.00176064
140.00	13.00	87.00	0.00176064
140.00	13.00	110.00	0.00169697
140.00	13.00	111.00	0.00169697
140.00	13.00	174.00	0.00186233
140.00	13.00	175.00	0.00183417
140.00	13.00	176.00	0.00176064
140.00	13.00	177.00	0.00176064
140.00	14.00	23.00	0.00160184
140.00	14.00	24.00	0.00170187
140.00	14.00	78.00	0.00189799
140.00	14.00	79.00	0.00186233
140.00	14.00	80.00	0.00183417
140.00	14.00	81.00	0.00176064
140.00	14.00	113.00	0.00160184
140.00	14.00	114.00	0.00170187
140.00	14.00	168.00	0.00189799
140.00	14.00	169.00	0.00186233
140.00	14.00	170.00	0.00183417
140.00	14.00	171.00	0.00176064
140.00	15.00	25.00	0.00157475
140.00	15.00	26.00	0.00160184
140.00	15.00	75.00	0.00186233
140.00	15.00	76.00	0.00182863
140.00	15.00	115.00	0.00157475
140.00	15.00	116.00	0.00160184
140.00	15.00	165.00	0.00186233
140.00	15.00	166.00	0.00182863
140.00	16.00	27.00	0.0014889
140.00	16.00	71.00	0.00193069
140.00	16.00	72.00	0.00186233
140.00	16.00	73.00	0.00182863
140.00	16.00	117.00	0.0014889
140.00	16.00	161.00	0.00193069
140.00	16.00	162.00	0.00186233
140.00	16.00	163.00	0.00182863
140.00	17.00	28.00	0.00140031
140.00	17.00	69.00	0.00192766
140.00	17.00	70.00	0.00186233
140.00	17.00	118.00	0.00140031
140.00	17.00	159.00	0.00192766
140.00	17.00	160.00	0.00186233
140.00	18.00	29.00	0.00132146
140.00	18.00	67.00	0.00175181
140.00	18.00	119.00	0.00132146
140.00	18.00	157.00	0.00175181
140.00	19.00	34.00	0.00215032
140.00	19.00	35.00	0.00212617
140.00	19.00	36.00	0.00208677
140.00	19.00	37.00	0.0020687
140.00	19.00	38.00	0.00208417
140.00	19.00	39.00	0.00204736
140.00	19.00	40.00	0.00204736
140.00	19.00	41.00	0.00204736
140.00	19.00	42.00	0.00204736
140.00	19.00	43.00	0.00200889
140.00	19.00	44.00	0.00200889
140.00	19.00	45.00	0.00202098
140.00	19.00	46.00	0.00202098
140.00	19.00	47.00	0.00198511
140.00	19.00	48.00	0.00199036
140.00	19.00	49.00	0.00199036
140.00	19.00	50.00	0.00199036
140.00	19.00	124.00	0.00215032
140.00	19.00	125.00	0.00212617
140.00	19.00	126.00	0.00208677
140.00	19.00	127.00	0.0020687
140.00	19.00	128.00	0.00208417
140.00	19.00	129.00	0.00204736
140.00	19.00	130.00	0.00204736
140.00	19.00	131.00	0.00204736
140.00	19.00	132.00	0.00204736
140.00	19.00	133.00	0.00200889
140.00	19.00	134.00	0.00200889
140.00	19.00	135.00	0.00202098
140.00	19.00	136.00	0.00202098
140.00	19.00	137.00	0.00198511
140.00	19.00	138.00	0.00199036
140.00	19.00	139.00	0.00199036
140.00	19.00	140.00	0.00199036
140.00	20.00	51.00	0.00197416
140.00	20.00	52.00	0.00197416
140.00	20.00	53.00	0.00197416
140.00	20.00	54.00	0.00199036
140.00	20.00	66.00	0.00514098
140.00	20.00	141.00	0.00197416
140.00	20.00	142.00	0.00197416
140.00	20.00	143.00	0.00197416
140.00	20.00	144.00	0.00199036
140.00	20.00	156.00	0.00514098
140.00	21.00	56.00	0.00191472
140.00	21.00	57.00	0.00191039
140.00	21.00	146.00	0.00191472
140.00	21.00	147.00	0.00191039
140.00	22.00	59.00	0.00188432
140.00	22.00	149.00	0.00188432
140.00	23.00	61.00	0.00180269
140.00	23.00	65.00	0.00480642
140.00	23.00	151.00	0.00180269
140.00	23.00	155.00	0.00480642
140.00	24.00	63.00	0.00170814
140.00	24.00	153.00	0.00170814
140.00	25.00	64.00	0.00164487
140.00	25.00	154.00	0.00164487
140.00	67.00	12.00	0.00187869
140.00	67.00	13.00	0.00213299
140.00	67.00	102.00	0.00187869
140.00	67.00	103.00	0.00213299
140.00	68.00	11.00	0.00183672
140.00	68.00	13.00	0.00200438
140.00	68.00	101.00	0.00183672
140.00	68.00	103.00	0.00200438
140.00	69.00	10.00	0.00182667
140.00	69.00	13.00	0.001935
140.00	69.00	100.00	0.00182667
140.00	69.00	103.00	0.001935
140.00	70.00	9.00	0.00182597
140.00	70.00	13.00	0.001935
140.00	70.00	99.00	0.00182597
140.00	70.00	103.00	0.001935
140.00	71.00	8.00	0.00179207
140.00	71.00	13.00	0.00195984
140.00	71.00	98.00	0.00179207
140.00	71.00	103.00	0.00195984
140.00	72.00	7.00	0.00179207
140.00	72.00	13.00	0.00194838
140.00	72.00	97.00	0.00179207
140.00	72.00	103.00	0.00194838
140.00	73.00	14.00	0.001935
140.00	73.00	104.00	0.001935
140.00	74.00	14.00	0.00195984
140.00	74.00	104.00	0.00195984
140.00	75.00	15.00	0.00195984
140.00	75.00	105.00	0.00195984
140.00	76.00	2.00	0.00173075
140.00	76.00	15.00	0.00197416
140.00	76.00	16.00	0.00195984
140.00	76.00	92.00	0.00173075
140.00	76.00	105.00	0.00197416
140.00	76.00	106.00	0.00195984
140.00	77.00	1.00	0.00179536
140.00	77.00	17.00	0.00195984
140.00	77.00	18.00	0.001935
140.00	77.00	91.00	0.00179536
140.00	77.00	107.00	0.00195984
140.00	77.00	108.00	0.001935
140.00	78.00	19.00	0.00191086
140.00	78.00	20.00	0.0019004
140.00	78.00	21.00	0.00188175
140.00	78.00	89.00	0.00179945
140.00	78.00	109.00	0.00191086
140.00	78.00	110.00	0.0019004
140.00	78.00	111.00	0.00188175
140.00	78.00	179.00	0.00179945
140.00	79.00	23.00	0.00493904
140.00	79.00	87.00	0.00179549
140.00	79.00	113.00	0.00493904
140.00	79.00	177.00	0.00179549
140.00	80.00	85.00	0.00179512
140.00	80.00	175.00	0.00179512
140.00	82.00	19.00	0.0018302
140.00	82.00	109.00	0.0018302
140.00	83.00	18.00	0.00182467
140.00	83.00	108.00	0.00182467
140.00	84.00	17.00	0.00179666
140.00	84.00	107.00	0.00179666
140.00	85.00	16.00	0.00179666
140.00	85.00	106.00	0.00179666
140.00	86.00	15.00	0.00179536
140.00	86.00	80.00	0.00186844
140.00	86.00	105.00	0.00179536
140.00	86.00	170.00	0.00186844
140.00	87.00	14.00	0.00186233
140.00	87.00	104.00	0.00186233
140.00	88.00	79.00	0.00186197
140.00	88.00	169.00	0.00186197
140.00	90.00	12.00	0.00186233
140.00	90.00	78.00	0.00186233
140.00	90.00	102.00	0.00186233
140.00	90.00	168.00	0.00186233
140.00	92.00	11.00	0.00186197
140.00	92.00	101.00	0.00186197
140.00	93.00	76.00	0.00186233
140.00	93.00	166.00	0.00186233
140.00	94.00	10.00	0.00186844
140.00	94.00	75.00	0.00179536
